Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
63,0.1763,0.9345,0.2928,0.8806,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
64,0.1759,0.9345,0.2884,0.8797,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
65,0.1693,0.9364,0.2876,0.8802,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
66,0.1717,0.9363,0.287,0.8828,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
67,0.1705,0.9358,0.2884,0.8797,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
68,0.1686,0.938,0.2858,0.8846,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
69,0.1713,0.936,0.2869,0.8806,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
70,0.1667,0.937,0.2871,0.8815,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
71,0.1696,0.938,0.2881,0.8837,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
72,0.1739,0.9361,0.2889,0.8793,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
73,0.1667,0.9384,0.2888,0.8828,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
74,0.172,0.9366,0.2896,0.8811,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
75,0.1669,0.9376,0.2878,0.8846,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
76,0.167,0.9393,0.288,0.8824,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
77,0.1717,0.935,0.2905,0.8824,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
78,0.1722,0.9357,0.2891,0.8824,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
79,0.1673,0.9372,0.2929,0.8811,None,None,None,None,None,None,None,None,None,None,None,None,None,6.32
80,0.1666,0.9382,0.2902,0.8828,0.3075,0.8815,0.8811,0.8698,0.8746,0.9768,0.8972,0.7963,0.8534,0.6977,0.9079,0.9593,[[337   7   0   1   0   0   0]  [ 14 349  22   2   0   1   1]  [  1  15 258  46   4   0   0]  [  0   1  41 390  20   1   4]  [  0   2  11  36 120   2   1]  [  1   0   3   3   4 217  11]  [  1   1   2   1   0   9 330]],6.32
