Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Test_Loss,Test_Acc,Test_Pre,Test_Recall,Test_F1,Test_1_Acc,Test_2_Acc,Test_3_Acc,Test_4_Acc,Test_5_Acc,Test_7_Acc,Test_8_Acc,Test_Confusion_Matrix,Model_Parameter
27,0.529,0.7962,0.5012,0.807,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
28,0.5308,0.7936,0.5127,0.7991,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
29,0.5255,0.7994,0.5575,0.7899,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
30,0.4284,0.8358,0.4417,0.8216,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
31,0.4123,0.8406,0.4387,0.8194,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
32,0.405,0.8434,0.4341,0.8269,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
33,0.3967,0.8467,0.4407,0.8256,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
34,0.3916,0.8457,0.4342,0.8273,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
35,0.3844,0.8493,0.4301,0.83,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
36,0.3888,0.8513,0.4249,0.833,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
37,0.3825,0.8518,0.4219,0.8304,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
38,0.3793,0.852,0.4389,0.8225,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
39,0.3745,0.8582,0.4258,0.8278,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
40,0.3748,0.853,0.4253,0.8282,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
41,0.3792,0.8535,0.4152,0.8361,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
42,0.3725,0.8558,0.4194,0.8313,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
43,0.369,0.8568,0.4142,0.8352,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
44,0.3657,0.8557,0.4197,0.8295,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
45,0.3652,0.8604,0.4206,0.8304,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
46,0.3701,0.8552,0.4359,0.8211,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
47,0.3662,0.8565,0.4119,0.8339,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
48,0.3598,0.8588,0.4299,0.8304,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
49,0.3538,0.8607,0.4138,0.8339,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
50,0.3601,0.8607,0.4155,0.8419,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
51,0.3573,0.8602,0.4159,0.8335,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
52,0.3608,0.8588,0.4225,0.8335,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
53,0.3498,0.8648,0.4123,0.8401,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
54,0.3508,0.8628,0.4189,0.8357,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
55,0.349,0.8649,0.4249,0.8339,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
56,0.3469,0.8625,0.4064,0.8401,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
57,0.3444,0.8655,0.4206,0.8379,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
58,0.3471,0.8636,0.4074,0.8445,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
59,0.349,0.8602,0.4029,0.8445,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
60,0.3283,0.8733,0.399,0.8445,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
61,0.3197,0.8752,0.3984,0.8489,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
62,0.3193,0.8756,0.3972,0.8498,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
63,0.3216,0.8739,0.3974,0.8485,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
64,0.3221,0.8747,0.3969,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
65,0.322,0.8735,0.3964,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
66,0.3185,0.8728,0.3949,0.8489,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
67,0.3233,0.8745,0.3975,0.8467,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
68,0.3227,0.8749,0.3968,0.8485,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
69,0.3228,0.874,0.396,0.848,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
70,0.3173,0.8784,0.3956,0.8449,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
71,0.3209,0.8749,0.3974,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
72,0.3198,0.8739,0.3989,0.8476,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
73,0.3196,0.8746,0.3966,0.8458,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
74,0.3187,0.8734,0.3953,0.8489,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
75,0.3162,0.8732,0.3971,0.8493,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
76,0.3226,0.8765,0.3966,0.8476,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
77,0.3187,0.8741,0.3953,0.8476,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
78,0.3178,0.8798,0.3961,0.8463,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
79,0.3233,0.8717,0.3957,0.8471,None,None,None,None,None,None,None,None,None,None,None,None,None,87.57
80,0.3195,0.8733,0.3967,0.8476,0.4073,0.8441,0.8409,0.8326,0.8363,0.9565,0.8483,0.7284,0.8293,0.6802,0.8577,0.9273,[[330  13   2   0   0   0   0]  [ 21 330  33   3   0   0   2]  [  0  23 236  55   7   2   1]  [  0   4  49 379  21   2   2]  [  0   2   9  36 117   6   2]  [  2   2   3   3  11 205  13]  [  0   4   2   4   0  15 319]],87.57
